originalTransactionId,transactionId,productId,purchaseDate,expiresDate,transactionReason,priceMilli,priceDisplay,currency
480002547127446,480003148119163,169566_158677,1775346741000,1777938741000,RENEWAL,9990,9.99,USD
170003492305103,170003506757028,169566_158677,1775347094000,1777939094000,RENEWAL,9990,9.99,USD
500001854792188,500002780983636,169566_158677,1775348584000,1777940584000,RENEWAL,9990,9.99,USD
220003238366744,220003251468637,169566_158677,1775350323000,1777942323000,RENEWAL,9990,9.99,USD
120001089141544,120003647924069,169566_158677,1775352516000,1777944516000,RENEWAL,9990,9.99,USD
230002306906287,230003326783024,169566_158677,1775352766000,1777944766000,RENEWAL,9990,9.99,EUR
70002534547383,70003438932020,169566_158677,1775350051000,1777942051000,RENEWAL,12990,12.99,CAD
230002733976795,230003326644289,169566_158677,1775347596000,1777939596000,RENEWAL,12990,12.99,CAD
300001762951589,300003042125956,169566_158677,1775345601000,1777937601000,RENEWAL,249000,249.0,TRY
120002777746713,120003647668467,169566_158677,1775344152000,1777936152000,RENEWAL,249000,249.0,TRY
290002333486568,290002937774672,169566_158677,1775346149000,1777938149000,RENEWAL,249000,249.0,TRY
330002460044847,330002875627080,169566_158677,1775317011000,1777909011000,RENEWAL,249000,249.0,TRY
250001830756376,250002753899064,169566_158677,1775346015000,1777938015000,RENEWAL,249000,249.0,TRY
310002366872943,310002855075043,169566_158677,1775344559000,1777936559000,RENEWAL,249000,249.0,TRY
510002057193209,510002601225601,169566_158677,1775345520000,1777937520000,RENEWAL,249000,249.0,TRY
350002920161514,350003227521602,169566_158677,1775346262000,1777938262000,RENEWAL,249000,249.0,TRY
590002128294231,590002572259347,169566_158677,1775344192000,1777936192000,RENEWAL,249000,249.0,TRY
360002344077532,360003030810967,169566_158677,1775344388000,1777936388000,RENEWAL,249000,249.0,TRY
710001874507556,710002711137152,169566_158677,1775345969000,1777937969000,RENEWAL,249000,249.0,TRY
350002920174267,350003227539497,169566_158677,1775346948000,1777938948000,RENEWAL,249000,249.0,TRY
380001901234357,380002368094061,169566_158677,1775346119000,1777938119000,RENEWAL,249000,249.0,TRY
300003029455195,300003042136374,169566_158677,1775345941000,1777937941000,RENEWAL,249000,249.0,TRY
360002644106914,360003030834215,169566_158677,1775340370000,1777932370000,RENEWAL,249000,249.0,TRY
320001773496645,320002946901300,169566_158677,1775343935000,1777935935000,RENEWAL,249000,249.0,TRY
290001778091252,290002937782985,169566_158677,1775346482000,1777938482000,RENEWAL,249000,249.0,TRY
370001433753856,370002649349241,169566_158677,1775344262000,1777936262000,RENEWAL,249000,249.0,TRY
280001990479355,280003107676705,169566_158677,1775348299000,1777940299000,RENEWAL,249000,249.0,TRY
510001874539890,510002601299568,169566_158677,1775348922000,1777940922000,RENEWAL,249000,249.0,TRY
350002453212627,350003227619930,169566_158677,1775349777000,1777941777000,RENEWAL,249000,249.0,TRY
70003025530484,70003435919007,169566_158677,1775199411000,1777791411000,RENEWAL,249000,249.0,TRY
1230000011539065,230003326686234,169566_158677,1775349241000,1777941241000,RENEWAL,249000,249.0,TRY
290001164612854,290002937894661,169566_158677,1775350614000,1777942614000,RENEWAL,249000,249.0,TRY
120003122398841,120003647834997,169566_158677,1775349551000,1777941551000,RENEWAL,249000,249.0,TRY
440002244680898,440003025927037,169566_158677,1775320028000,1777912028000,RENEWAL,249000,249.0,TRY
250002207348650,250002754081931,169566_158677,1775353739000,1777945739000,RENEWAL,249000,249.0,TRY
720002042862870,720002469928612,169566_158677,1775353617000,1777945617000,RENEWAL,249000,249.0,TRY
210001750258542,210002876715491,169566_158677,1775354252000,1777946252000,RENEWAL,249000,249.0,TRY
420002418736293,420003048567424,169566_158677,1775322484000,1777914484000,RENEWAL,249000,249.0,TRY
600001674429061,600002551315375,169566_158677,1775353618000,1777945618000,RENEWAL,249000,249.0,TRY
570001531182017,570002519634511,169566_158677,1775353981000,1777945981000,RENEWAL,249000,249.0,TRY
180002102315096,180003374297237,169566_158677,1775351553000,1777943553000,RENEWAL,249000,249.0,TRY
340002173031396,340002584544463,169566_158677,1775351247000,1777943247000,RENEWAL,249000,249.0,TRY
70002681052214,70003438462434,169566_158677,1775332754000,1777924754000,RENEWAL,9990,9.99,GBP
430002677953112,430002967793405,169566_158677,1775332986000,1777924986000,RENEWAL,9990,9.99,EUR
370001398334948,370002649269344,169566_158677,1775340680000,1777932680000,RENEWAL,9990,9.99,USD
180003052004863,180003373827217,169566_158677,1775334389000,1777926389000,RENEWAL,249000,249.0,TRY
490002532155879,490002794028376,169566_158677,1775334343000,1777926343000,RENEWAL,249000,249.0,TRY
240001763567156,240002431954322,169566_158677,1775333242000,1777925242000,RENEWAL,249000,249.0,TRY
410002458635421,410003138653912,169566_158677,1775335389000,1777927389000,RENEWAL,249000,249.0,TRY
470002651624917,470003156521060,169566_158677,1775334289000,1777926289000,RENEWAL,249000,249.0,TRY
70002681129726,70003438550376,169566_158677,1775336278000,1777928278000,RENEWAL,249000,249.0,TRY
360002693957530,360003030608456,169566_158677,1775336083000,1777928083000,RENEWAL,249000,249.0,TRY
470002789286598,470003156538057,169566_158677,1775335032000,1777927032000,RENEWAL,249000,249.0,TRY
370001296259311,370002649127816,169566_158677,1775334195000,1777926195000,RENEWAL,249000,249.0,TRY
370001827896999,370002649124010,169566_158677,1775334095000,1777926095000,RENEWAL,249000,249.0,TRY
60002726391992,60003073168250,169566_158677,1775336250000,1777928250000,RENEWAL,249000,249.0,TRY
90001910875691,90003169873795,169566_158677,1775335235000,1777927235000,RENEWAL,249000,249.0,TRY
80002090958244,80002475073274,169566_158677,1775333165000,1777925165000,RENEWAL,249000,249.0,TRY
330002363693581,330002872270755,169566_158677,1775184663000,1777776663000,RENEWAL,249000,249.0,TRY
440001613562710,440003025552422,169566_158677,1775335173000,1777927173000,RENEWAL,249000,249.0,TRY
250002741825646,250002753641433,169566_158677,1775334920000,1777926920000,RENEWAL,249000,249.0,TRY
710002346170208,710002710869825,169566_158677,1775304958000,1777896958000,RENEWAL,249000,249.0,TRY
290001298978251,290002937447130,169566_158677,1775333411000,1777925411000,RENEWAL,249000,249.0,TRY
440002739391109,440003025526242,169566_158677,1775334098000,1777926098000,RENEWAL,249000,249.0,TRY
100001987250292,100002634589623,169566_158677,1775333717000,1777925717000,RENEWAL,249000,249.0,TRY
570002149235824,570002519207266,169566_158677,1775332800000,1777924800000,RENEWAL,249000,249.0,TRY
220002948055143,220003251054828,169566_158677,1775334566000,1777926566000,RENEWAL,249000,249.0,TRY
240002164374179,240002431976653,169566_158677,1775334813000,1777926813000,RENEWAL,249000,249.0,TRY
200003270648333,200003283483198,169566_158677,1775333327000,1777925327000,RENEWAL,249000,249.0,TRY
540001522852330,540002503865988,169566_158677,1775333647000,1777925647000,RENEWAL,249000,249.0,TRY
370001497233559,370002649161633,169566_158677,1775335867000,1777927867000,RENEWAL,249000,249.0,TRY
450001578943877,450002873175667,169566_158677,1775333458000,1777925458000,RENEWAL,249000,249.0,TRY
120002852907117,120003647372740,169566_158677,1775333574000,1777925574000,RENEWAL,249000,249.0,TRY
500001169746904,500002780691104,169566_158677,1775335206000,1777927206000,RENEWAL,249000,249.0,TRY
710002226563953,710002710918779,169566_158677,1775336083000,1777928083000,RENEWAL,249000,249.0,TRY
720002458916839,720002469530451,169566_158677,1775335150000,1777927150000,RENEWAL,249000,249.0,TRY
480002166911915,480003147799765,169566_158677,1775334285000,1777926285000,RENEWAL,249000,249.0,TRY
110002669954569,110003397944503,169566_158677,1775333047000,1777925047000,RENEWAL,249000,249.0,TRY
320002175169443,320002946672341,169566_158677,1775334035000,1777926035000,RENEWAL,249000,249.0,TRY
450002263737010,450002873216786,169566_158677,1775335416000,1777927416000,RENEWAL,249000,249.0,TRY
260002293390552,260002900165940,169566_158677,1775337822000,1777929822000,RENEWAL,249000,249.0,TRY
200003270779888,200003283621941,169566_158677,1775338735000,1777930735000,RENEWAL,249000,249.0,TRY
250001784988412,250002753710300,169566_158677,1775338052000,1777930052000,RENEWAL,249000,249.0,TRY
450001689976325,450002873241697,169566_158677,1775336487000,1777928487000,RENEWAL,249000,249.0,TRY
320002564249197,320002946795859,169566_158677,1775339529000,1777931529000,RENEWAL,249000,249.0,TRY
520002193564319,520002743921866,169566_158677,1775338068000,1777930068000,RENEWAL,249000,249.0,TRY
300002038205848,300003041940010,169566_158677,1775338242000,1777930242000,RENEWAL,249000,249.0,TRY
110002863752935,110003398112250,169566_158677,1775339826000,1777931826000,RENEWAL,249000,249.0,TRY
120003633366089,120003647527971,169566_158677,1775339376000,1777931376000,RENEWAL,249000,249.0,TRY
110002425479557,110003398115050,169566_158677,1775339949000,1777931949000,RENEWAL,249000,249.0,TRY
530001624617356,530002819499951,169566_158677,1775337549000,1777929549000,RENEWAL,249000,249.0,TRY
460001985640179,460003116616589,169566_158677,1775338940000,1777930940000,RENEWAL,249000,249.0,TRY
250002207052384,250002753688344,169566_158677,1775337072000,1777929072000,RENEWAL,249000,249.0,TRY
720002455422533,720002466024651,169566_158677,1775154107000,1777746107000,RENEWAL,249000,249.0,TRY
420002207845497,420003048250380,169566_158677,1775338279000,1777930279000,RENEWAL,249000,249.0,TRY
300002107525544,300003041915105,169566_158677,1775337289000,1777929289000,RENEWAL,249000,249.0,TRY
420002926294503,420003048267651,169566_158677,1775339068000,1777931068000,RENEWAL,249000,249.0,TRY
520001893318545,520002743919836,169566_158677,1775338031000,1777930031000,RENEWAL,249000,249.0,TRY
540002174052479,540002503951421,169566_158677,1775338090000,1777930090000,RENEWAL,249000,249.0,TRY
320002298984733,320002946744708,169566_158677,1775337328000,1777929328000,RENEWAL,249000,249.0,TRY
550001733146711,550002888245212,169566_158677,1775338431000,1777930431000,RENEWAL,249000,249.0,TRY
540001380295054,540002503952279,169566_158677,1775338181000,1777930181000,RENEWAL,249000,249.0,TRY
490002069033719,490002794097050,169566_158677,1775337610000,1777929610000,RENEWAL,249000,249.0,TRY
340002573216613,340002584275673,169566_158677,1775339193000,1777931193000,RENEWAL,249000,249.0,TRY
250001334462385,250002753709741,169566_158677,1775338052000,1777930052000,RENEWAL,249000,249.0,TRY
1290000049312082,290002937587418,169566_158677,1775338924000,1777930924000,RENEWAL,249000,249.0,TRY
540002174056994,540002503959233,169566_158677,1775338459000,1777930459000,RENEWAL,249000,249.0,TRY
510001969913122,510002601037416,169566_158677,1775336737000,1777928737000,RENEWAL,249000,249.0,TRY
530001582970346,530002819620800,169566_158677,1775342788000,1777934788000,RENEWAL,249000,249.0,TRY
100001603557108,100002634729324,169566_158677,1775341263000,1777933263000,RENEWAL,249000,249.0,TRY
220002414409090,220003251250223,169566_158677,1775342242000,1777934242000,RENEWAL,249000,249.0,TRY
180002981003084,180003374053696,169566_158677,1775313986000,1777905986000,RENEWAL,249000,249.0,TRY
140002286148465,140003549720390,169566_158677,1775340424000,1777932424000,RENEWAL,249000,249.0,TRY
30002859839962,30003223174262,169566_158677,1775342561000,1777934561000,RENEWAL,249000,249.0,TRY
480003135292568,480003148031311,169566_158677,1775343230000,1777935230000,RENEWAL,249000,249.0,TRY
450001692082018,450002873317559,169566_158677,1775340123000,1777932123000,RENEWAL,249000,249.0,TRY
340002472670628,340002584366788,169566_158677,1775343453000,1777935453000,RENEWAL,249000,249.0,TRY
90002881029294,90003169992357,169566_158677,1775340303000,1777932303000,RENEWAL,249000,249.0,TRY
200002453204488,200003283740811,169566_158677,1775343432000,1777935432000,RENEWAL,249000,249.0,TRY
90002598267090,90003170051404,169566_158677,1775342787000,1777934787000,RENEWAL,249000,249.0,TRY
700002058299024,700002522477174,169566_158677,1775328188000,1777920188000,RENEWAL,249000,249.0,TRY
550002302631821,550002888326083,169566_158677,1775342150000,1777934150000,RENEWAL,249000,249.0,TRY
280001662744174,280003107475949,169566_158677,1775340592000,1777932592000,RENEWAL,249000,249.0,TRY
600001984492679,600002551077224,169566_158677,1775342169000,1777934169000,RENEWAL,249000,249.0,TRY
490002189491194,490002794225374,169566_158677,1775343434000,1777935434000,RENEWAL,249000,249.0,TRY
550002254499883,550002888282193,169566_158677,1775340219000,1777932219000,RENEWAL,249000,249.0,TRY
550002129296402,550002888338115,169566_158677,1775342677000,1777934677000,RENEWAL,249000,249.0,TRY
420002385638434,420003048305146,169566_158677,1775340621000,1777932621000,RENEWAL,249000,249.0,TRY
580001817363720,580002120305003,169566_158677,1775341421000,1777933421000,RENEWAL,249000,249.0,TRY
590002006535508,590002571919792,169566_158677,1775326540000,1777918540000,RENEWAL,249000,249.0,TRY
350000900125821,350003227001624,169566_158677,1775325867000,1777917867000,RENEWAL,249000,249.0,TRY
470002836874431,470003156326710,169566_158677,1775325517000,1777917517000,RENEWAL,249000,249.0,TRY
440002680544494,440003025361350,169566_158677,1775327215000,1777919215000,RENEWAL,249000,249.0,TRY
370002032563372,370002647441214,169566_158677,1775250215000,1777842215000,RENEWAL,249000,249.0,TRY
430002113240917,430002967634330,169566_158677,1775325851000,1777917851000,RENEWAL,10000,10.0,CHF
560001389389155,560002513128518,169566_158677,1775298342000,1777890342000,RENEWAL,249000,249.0,TRY
350001832047647,350003227004110,169566_158677,1775325926000,1777917926000,RENEWAL,249000,249.0,TRY
390001732542406,390002277328863,169566_158677,1775325492000,1777917492000,RENEWAL,249000,249.0,TRY
330001622861302,330002875213041,169566_158677,1775327371000,1777919371000,RENEWAL,249000,249.0,TRY
530001712172051,530002819265478,169566_158677,1775325950000,1777917950000,RENEWAL,249000,249.0,TRY
170001910160688,170003506172845,169566_158677,1775325189000,1777917189000,RENEWAL,249000,249.0,TRY
390001732514049,390002277299487,169566_158677,1775323797000,1777915797000,RENEWAL,249000,249.0,TRY
30002075167181,30003222753639,169566_158677,1775323918000,1777915918000,RENEWAL,249000,249.0,TRY
530002497759514,530002819236401,169566_158677,1775324399000,1777916399000,RENEWAL,249000,249.0,TRY
90001875606062,90003169649842,169566_158677,1775324236000,1777916236000,RENEWAL,249000,249.0,TRY
320001918350688,320002946580526,169566_158677,1775329674000,1777921674000,RENEWAL,249000,249.0,TRY
310002265156765,310002854717486,169566_158677,1775330275000,1777922275000,RENEWAL,249000,249.0,TRY
70002940402625,70003438370788,169566_158677,1775329187000,1777921187000,RENEWAL,249000,249.0,TRY
180002436183708,180003373758560,169566_158677,1775331790000,1777923790000,RENEWAL,249000,249.0,TRY
350002117490448,350003227099446,169566_158677,1775330113000,1777922113000,RENEWAL,249000,249.0,TRY
370001212257249,370002649066009,169566_158677,1775331171000,1777923171000,RENEWAL,249000,249.0,TRY
220002273530505,220003250972961,169566_158677,1775331116000,1777923116000,RENEWAL,249000,249.0,TRY
370001569442708,370002649035058,169566_158677,1775329538000,1777921538000,RENEWAL,249000,249.0,TRY
590001472795298,590002571980335,169566_158677,1775330020000,1777922020000,RENEWAL,249000,249.0,TRY
30003210773512,30003222893882,169566_158677,1775330620000,1777922620000,RENEWAL,249000,249.0,TRY
490002685589531,490002793931619,169566_158677,1775329368000,1777921368000,RENEWAL,249000,249.0,TRY
600001299888455,600002550876739,169566_158677,1775332052000,1777924052000,RENEWAL,249000,249.0,TRY
140003208420659,140003549504402,169566_158677,1775332108000,1777924108000,RENEWAL,249000,249.0,TRY
700001779752179,700002522549311,169566_158677,1775332158000,1777924158000,RENEWAL,249000,249.0,TRY
410002829568345,410003138537282,169566_158677,1775330291000,1777922291000,RENEWAL,249000,249.0,TRY
480002781071158,480003147726917,169566_158677,1775331112000,1777923112000,RENEWAL,12990,12.99,CAD
710001890929068,710002710798725,169566_158677,1775330211000,1777922211000,RENEWAL,249000,249.0,TRY
160001252104549,160003295096457,169566_158677,1775332389000,1777924389000,RENEWAL,249000,249.0,TRY
460002116840066,460003116453027,169566_158677,1775332035000,1777924035000,RENEWAL,249000,249.0,TRY
320001638588993,320002946581561,169566_158677,1775329602000,1777921602000,RENEWAL,249000,249.0,TRY
150002126882788,150003031641077,169566_158677,1775332176000,1777924176000,RENEWAL,249000,249.0,TRY
100002577774965,100002634484391,169566_158677,1775327601000,1777919601000,RENEWAL,249000,249.0,TRY
70002990660887,70003438340707,169566_158677,1775327802000,1777919802000,RENEWAL,249000,249.0,TRY
140003156408710,140003549360138,169566_158677,1775325908000,1777917908000,RENEWAL,249000,249.0,TRY
360002490598359,360003030449580,169566_158677,1775329008000,1777921008000,RENEWAL,249000,249.0,TRY
100001241519077,100002634490688,169566_158677,1775327972000,1777919972000,RENEWAL,249000,249.0,TRY
580001325926775,580002120096806,169566_158677,1775326475000,1777918475000,RENEWAL,249000,249.0,TRY
580001300646808,580002120121400,169566_158677,1775328394000,1777920394000,RENEWAL,249000,249.0,TRY
450001682471561,450002873037774,169566_158677,1775326420000,1777918420000,RENEWAL,249000,249.0,TRY
250002125498865,250002753501512,169566_158677,1775328364000,1777920364000,RENEWAL,249000,249.0,TRY
410002458490089,410003138487188,169566_158677,1775327835000,1777919835000,RENEWAL,249000,249.0,TRY
210002601772655,210002876034317,169566_158677,1775327840000,1777919840000,RENEWAL,249000,249.0,TRY
720001193062215,720002469389368,169566_158677,1775327869000,1777919869000,RENEWAL,249000,249.0,TRY
270001676101450,270002803518695,169566_158677,1775327677000,1777919677000,RENEWAL,249000,249.0,TRY
290001646016180,290002937314536,169566_158677,1775327639000,1777919639000,RENEWAL,249000,249.0,TRY
710002447071384,710002710765626,169566_158677,1775328598000,1777920598000,RENEWAL,249000,249.0,TRY
320002928870181,320002946442453,169566_158677,1775293846000,1777885846000,RENEWAL,249000,249.0,TRY
170002025770191,170003506096800,169566_158677,1775321945000,1777913945000,RENEWAL,249000,249.0,TRY
30003210631049,30003222760572,169566_158677,1775324223000,1777916223000,RENEWAL,249000,249.0,TRY
310001965135772,310002854570007,169566_158677,1775323653000,1777915653000,RENEWAL,249000,249.0,TRY
450002511858699,450002873016287,169566_158677,1775325383000,1777917383000,RENEWAL,9990,9.99,USD
170003043863953,170003506128701,169566_158677,1775323089000,1777915089000,RENEWAL,249000,249.0,TRY
500002421048702,500002780489352,169566_158677,1775324985000,1777916985000,RENEWAL,249000,249.0,TRY
1730000011053784,730002439003699,169566_158677,1775323081000,1777915081000,RENEWAL,249000,249.0,TRY
340001975967799,340002583988870,169566_158677,1775325001000,1777917001000,RENEWAL,249000,249.0,TRY
540001967402045,540002502938440,169566_158677,1775250427000,1777842427000,RENEWAL,249000,249.0,TRY
90002495954571,90003169651115,169566_158677,1775324297000,1777916297000,RENEWAL,9990,9.99,EUR
260002329934858,260002894358429,169566_158677,1775073084000,1777665084000,RENEWAL,249000,249.0,TRY
70002792101103,70003438250621,169566_158677,1775323824000,1777915824000,RENEWAL,249000,249.0,TRY
440002627970687,440003025262460,169566_158677,1775322716000,1777914716000,RENEWAL,249000,249.0,TRY
450002393619225,450002872977877,169566_158677,1775323223000,1777915223000,RENEWAL,249000,249.0,TRY
570001366851161,570002519023012,169566_158677,1775322022000,1777914022000,RENEWAL,249000,249.0,TRY
480002682525173,480003147697479,169566_158677,1775329768000,1777921768000,RENEWAL,249000,249.0,TRY
390001628802798,390002277438325,169566_158677,1775331677000,1777923677000,RENEWAL,249000,249.0,TRY
190002835842693,190003316328842,169566_158677,1775331973000,1777923973000,RENEWAL,9990,9.99,GBP
510002012345691,510002600910071,169566_158677,1775330221000,1777922221000,RENEWAL,249000,249.0,TRY
440002210904259,440003025408775,169566_158677,1775329346000,1777921346000,RENEWAL,249000,249.0,TRY
220003237962723,220003250984047,169566_158677,1775331671000,1777923671000,RENEWAL,249000,249.0,TRY
90003157971830,90003169786404,169566_158677,1775331195000,1777923195000,RENEWAL,249000,249.0,TRY
570001916614662,570002519196315,169566_158677,1775332079000,1777924079000,RENEWAL,249000,249.0,TRY
370002033939853,370002649076793,169566_158677,1775331885000,1777923885000,RENEWAL,249000,249.0,TRY
220002673603938,220003246334123,169566_158677,1775132822000,1777724822000,RENEWAL,249000,249.0,TRY
700001818096149,700002522494023,169566_158677,1775300413000,1777892413000,RENEWAL,249000,249.0,TRY
120003122025105,120003647294750,169566_158677,1775330660000,1777922660000,RENEWAL,9990,9.99,EUR
280002087944444,280003107239552,169566_158677,1775331108000,1777923108000,RENEWAL,249000,249.0,TRY
150002567535252,150003031588139,169566_158677,1775330162000,1777922162000,RENEWAL,249000,249.0,TRY
510001891981092,510002600895063,169566_158677,1775329372000,1777921372000,RENEWAL,249000,249.0,TRY
290002860998334,290002937354070,169566_158677,1775329403000,1777921403000,RENEWAL,249000,249.0,TRY
490002067359681,490002793943612,169566_158677,1775330089000,1777922089000,RENEWAL,249000,249.0,TRY
520002148119471,520002743786155,169566_158677,1775331429000,1777923429000,RENEWAL,249000,249.0,TRY
480002682546683,480003147722924,169566_158677,1775330908000,1777922908000,RENEWAL,249000,249.0,TRY
230003307935153,230003321669988,169566_158677,1775147939000,1777739939000,RENEWAL,249000,249.0,TRY
470002848079572,470003156465820,169566_158677,1775331800000,1777923800000,RENEWAL,249000,249.0,TRY
30003210812926,30003222935265,169566_158677,1775332426000,1777924426000,RENEWAL,249000,249.0,TRY
410002829584681,410003138557505,169566_158677,1775331233000,1777923233000,RENEWAL,249000,249.0,TRY
70002940414121,70003438384183,169566_158677,1775329695000,1777921695000,RENEWAL,249000,249.0,TRY
540001730349972,540002503820905,169566_158677,1775331157000,1777923157000,RENEWAL,249000,249.0,TRY
310002265165194,310002854726195,169566_158677,1775330658000,1777922658000,RENEWAL,249000,249.0,TRY
430002530290291,430002967721001,169566_158677,1775329971000,1777921971000,RENEWAL,249000,249.0,TRY
410002840299437,410003138584426,169566_158677,1775332337000,1777924337000,RENEWAL,249000,249.0,TRY
410001834737631,410003142203301,169566_158677,1775501145000,1778093145000,RENEWAL,249000,249.0,TRY
30002923780237,30003226481515,169566_158677,1775499528000,1778091528000,RENEWAL,249000,249.0,TRY
550001771667405,550002891469330,169566_158677,1775501773000,1778093773000,RENEWAL,249000,249.0,TRY
220002241719509,220003254775321,169566_158677,1775470611000,1778062611000,RENEWAL,249000,249.0,TRY
600002304073019,600002553850974,169566_158677,1775500273000,1778092273000,RENEWAL,249000,249.0,TRY
30002550211723,30003226461900,169566_158677,1775498436000,1778090436000,RENEWAL,249000,249.0,TRY
480003023908705,480003151531394,169566_158677,1775501777000,1778093777000,RENEWAL,9990,9.99,USD
380001996177857,380002370245618,169566_158677,1775472494000,1778064494000,RENEWAL,249000,249.0,TRY
270002034862564,270002807474281,169566_158677,1775499497000,1778091497000,RENEWAL,249000,249.0,TRY
120002640735781,120003651611872,169566_158677,1775501550000,1778093550000,RENEWAL,249000,249.0,TRY
400000857810895,400002155230354,169566_158677,1775501254000,1778093254000,RENEWAL,249000,249.0,TRY
340001431123200,340002587388449,169566_158677,1775501109000,1778093109000,RENEWAL,249000,249.0,TRY
290002808823095,290002941236039,169566_158677,1775500564000,1778092564000,RENEWAL,249000,249.0,TRY
290002625592069,290002941214806,169566_158677,1775499566000,1778091566000,RENEWAL,249000,249.0,TRY
450001600772476,450002876390115,169566_158677,1775471970000,1778063970000,RENEWAL,249000,249.0,TRY
300002354740497,300003045477445,169566_158677,1775498632000,1778090632000,RENEWAL,249000,249.0,TRY
1320000005445251,320002950055786,169566_158677,1775500124000,1778092124000,RENEWAL,249000,249.0,TRY
330001949735809,330002878718970,169566_158677,1775499739000,1778091739000,RENEWAL,249000,249.0,TRY
140002531491936,140003553605143,169566_158677,1775504928000,1778096928000,RENEWAL,249000,249.0,TRY
570001671408436,570002522210298,169566_158677,1775505521000,1778097521000,RENEWAL,249000,249.0,TRY
250002565822765,250002757068867,169566_158677,1775502214000,1778094214000,RENEWAL,249000,249.0,TRY
100001655949598,100002637428923,169566_158677,1775503006000,1778095006000,RENEWAL,249000,249.0,TRY
730001315345386,730002435226016,169566_158677,1775122287000,1777714287000,RENEWAL,249000,249.0,TRY
330002316411435,330002878780903,169566_158677,1775502819000,1778094819000,RENEWAL,249000,249.0,TRY
160002286709869,160003299367650,169566_158677,1775504619000,1778096619000,RENEWAL,249000,249.0,TRY
170003162364022,170003510608961,169566_158677,1775476613000,1778068613000,RENEWAL,249000,249.0,TRY
490001970251058,490002797272930,169566_158677,1775505129000,1778097129000,RENEWAL,249000,249.0,TRY
1700000004869254,700002525703494,169566_158677,1775501961000,1778093961000,RENEWAL,249000,249.0,TRY
90002601156318,90003173380137,169566_158677,1775503276000,1778095276000,RENEWAL,249000,249.0,TRY
140001996883931,140003553541249,169566_158677,1775502388000,1778094388000,RENEWAL,249000,249.0,TRY
350002129751978,350003231205566,169566_158677,1775504017000,1778096017000,RENEWAL,249000,249.0,TRY
490002786252703,490002797274550,169566_158677,1775505173000,1778097173000,RENEWAL,249000,249.0,TRY
220002369238403,220003254879221,169566_158677,1775504020000,1778096020000,RENEWAL,249000,249.0,TRY
310001740216686,310002858595561,169566_158677,1775502444000,1778094444000,RENEWAL,249000,249.0,TRY
420001770927812,420003051695588,169566_158677,1775503853000,1778095853000,RENEWAL,249000,249.0,TRY
100001600491952,100002637468316,169566_158677,1775505244000,1778097244000,RENEWAL,249000,249.0,TRY
250002208005375,250002756978941,169566_158677,1775497877000,1778089877000,RENEWAL,249000,249.0,TRY
160002395935462,160003299152706,169566_158677,1775495778000,1778087778000,RENEWAL,249000,249.0,TRY
330002023696457,330002878631117,169566_158677,1775495196000,1778087196000,RENEWAL,249000,249.0,TRY
1250000048064166,250002756930000,169566_158677,1775495313000,1778087313000,RENEWAL,249000,249.0,TRY
370001134837013,370002652321425,169566_158677,1775497750000,1778089750000,RENEWAL,249000,249.0,TRY
570002463538300,570002522085757,169566_158677,1775498140000,1778090140000,RENEWAL,249000,249.0,TRY
220002006658935,220003254704738,169566_158677,1775496094000,1778088094000,RENEWAL,249000,249.0,TRY
550000818683058,550002891340256,169566_158677,1775495001000,1778087001000,RENEWAL,249000,249.0,TRY
150002219587687,150003035443146,169566_158677,1775494617000,1778086617000,RENEWAL,249000,249.0,TRY
570001659431029,570002522053836,169566_158677,1775496434000,1778088434000,RENEWAL,249000,249.0,TRY
30002097291358,30003226427477,169566_158677,1775496885000,1778088885000,RENEWAL,249000,249.0,TRY
550001402274979,550002891386125,169566_158677,1775497484000,1778089484000,RENEWAL,249000,249.0,TRY
120003175489405,120003651596804,169566_158677,1775500917000,1778092917000,RENEWAL,249000,249.0,TRY
700001879326273,700002525700191,169566_158677,1775501853000,1778093853000,RENEWAL,249000,249.0,TRY
320002258310637,320002950067428,169566_158677,1775500784000,1778092784000,RENEWAL,249000,249.0,TRY
120002856826414,120003651605163,169566_158677,1775501244000,1778093244000,RENEWAL,249000,249.0,TRY
550000986825532,550002891472018,169566_158677,1775501940000,1778093940000,RENEWAL,249000,249.0,TRY
600002261891297,600002553819132,169566_158677,1775498426000,1778090426000,RENEWAL,249000,249.0,TRY
310002268598591,310002858550702,169566_158677,1775500373000,1778092373000,RENEWAL,249000,249.0,TRY
140002787973678,140003553455304,169566_158677,1775498735000,1778090735000,RENEWAL,249000,249.0,TRY
310002506653848,310002858515469,169566_158677,1775498827000,1778090827000,RENEWAL,249000,249.0,TRY
340002068037072,340002587395449,169566_158677,1775501396000,1778093396000,RENEWAL,249000,249.0,TRY
370002036901793,370002652356733,169566_158677,1775499487000,1778091487000,RENEWAL,249000,249.0,TRY
180002632999085,180003377762978,169566_158677,1775471981000,1778063981000,RENEWAL,249000,249.0,TRY
520002149797499,520002746967116,169566_158677,1775501605000,1778093605000,RENEWAL,249000,249.0,TRY
560001956529445,560002516167421,169566_158677,1775500930000,1778092930000,RENEWAL,249000,249.0,TRY
280002791174894,280003110982531,169566_158677,1775497802000,1778089802000,RENEWAL,9990,9.99,USD
450002312509047,450002876389057,169566_158677,1775500630000,1778092630000,RENEWAL,249000,249.0,TRY
500002384096836,500002783807734,169566_158677,1775501313000,1778093313000,RENEWAL,249000,249.0,TRY
